검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 한식집,콩뿌리,국밥,4.5,11,6,경기 성남시 분당구 운중로 132 1층,운중동 943,영업시간 월~금 06:00 ~ 15:00,03180166699,https://place.map.kakao.com/27441946
판교 한식집,고대생막창,"곱창,막창",3.4,18,25,경기 성남시 분당구 판교역로241번길 22 1층,삼평동 684,월~금 16:00 ~ 22:00,03180161992,https://place.map.kakao.com/19950403
판교 한식집,문어집,"해물,생선",4.1,14,25,경기 성남시 분당구 대왕판교로 660 유스페이스1 A동 122호,삼평동 670,영업시간 월~금 17:00 ~ 02:00,,https://place.map.kakao.com/873166527
판교 한식집,산꼼장어닭발쭈꾸미 판교점,한식,,(30),29,경기 성남시 분당구 판교역로192번길 22 판교효성해링턴타워 1층 108-109호,삼평동 659,매일 16:00 ~ 02:00,0317029294,https://place.map.kakao.com/1219343838
판교 한식집,원조부안집 판교직영점,"육류,고기",3.6,23,"1,419",경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 214호,삼평동 670,월~금 11:00 ~ 22:00,050713936469,https://place.map.kakao.com/1516801425
판교 한식집,동해회포차,회,,(30),11,"경기 성남시 분당구 대왕판교로606번길 31 호반메트로큐브 1층 125,126호",삼평동 647,월~금 11:00 ~ 24:00 · 휴게시간 월~금 15:00 ~ 16:00,03180163995,https://place.map.kakao.com/1204924801
판교 한식집,나진국밥 판교점,국밥,3.0,2,29,경기 성남시 분당구 대왕판교로 660 B동 2층 237호,삼평동 670,월~금 11:00 ~ 22:00,0313281002,https://place.map.kakao.com/660552053
판교 한식집,하이포크,한식,2.4,8,14,경기 성남시 분당구 대왕판교로645번길 36 NS홈쇼핑 별관 지하1층,삼평동 632,월~금 11:00 ~ 22:00,0316068515,https://place.map.kakao.com/1177594021
판교 한식집,려원쭈꾸미볶음,"해물,생선",3.8,9,24,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,월~토 15:00 ~ 17:00,0316288277,https://place.map.kakao.com/18677833
판교 한식집,문막집,한식,4.4,15,42,경기 성남시 분당구 대왕판교로 660 유스페이스1 A동 1층 128호,삼평동 670,월~토 14:00 ~ 17:00,07082338624,https://place.map.kakao.com/348787835
판교 한식집,남해바다장어,장어,5.0,2,3,경기 성남시 분당구 운중로125번길 4-5 1층,운중동 976-4,,0317073777,https://place.map.kakao.com/834487405
판교 한식집,오뚜기식당 판교점,"육류,고기",4.1,7,46,경기 성남시 분당구 판교역로192번길 16 판교타워 108호,삼평동 662,월~금 12:00 ~ 23:00,0317095882,https://place.map.kakao.com/757694167
판교 한식집,마중손칼국수,칼국수,4.1,56,52,경기 성남시 분당구 판교공원로1길 8 1층,판교동 610,영업시간 월~토 11:00 ~ 15:00,0316056100,https://place.map.kakao.com/27302668
판교 한식집,무안회관 판교점,"육류,고기",3.5,11,42,경기 성남시 분당구 판교역로192번길 12,삼평동 664,매일 11:00 ~ 23:30,,https://place.map.kakao.com/1316584313
판교 한식집,석기시대,"육류,고기",3.4,7,2,경기 성남시 분당구 운중로113번길 4-8,운중동 978-4,매일 11:00 ~ 22:30,03180167172,https://place.map.kakao.com/443803552
판교 한식집,본가광양불고기,"불고기,두루치기",3.8,17,117,경기 성남시 분당구 판교로255번길 9-22 우림 W-CITY 2층 227호,삼평동 618,월~토 15:00 ~ 17:00,0316288066,https://place.map.kakao.com/1731822411
판교 한식집,전주현대옥 판교점,국밥,3.4,11,14,경기 성남시 분당구 대왕판교로 670 유스페이스2 B동 1층,삼평동 682,월~금 14:30 ~ 17:00,0317398330,https://place.map.kakao.com/19531793
판교 한식집,밥볶다 동판교점,"육류,고기",4.3,6,33,경기 성남시 분당구 판교역로 240 삼환하이펙스A동 지하1층 B115~B115-1호,삼평동 678,월~금 10:30 ~ 21:00,0316960317,https://place.map.kakao.com/1278245477
판교 한식집,미쁜선순대,순대,3.9,27,25,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 1층 125호,삼평동 678,월~금 09:30 ~ 20:30,0316983969,https://place.map.kakao.com/261535021
판교 한식집,해가옥,"족발,보쌈",4.3,3,21,"경기 성남시 분당구 대왕판교로606번길 58 판교푸르지오월드마크 1층 1-78,1-79호",삼평동 741,매일 11:00 ~ 23:00,07088665020,https://place.map.kakao.com/2132898054
판교 한식집,마케집 판교점,"해물,생선",4.1,7,48,경기 성남시 분당구 대왕판교로 660 유스페이스1 지하 1층 B110~B111호,삼평동 670,월~토 11:00 ~ 23:00,,https://place.map.kakao.com/578370551
판교 한식집,하림닭요리,한식,2.5,6,8,경기 성남시 분당구 대왕판교로645번길 36 NS홈쇼핑 별관 지하1층,삼평동 632,월~금 11:00 ~ 22:00,0316068514,https://place.map.kakao.com/1185151809
판교 한식집,압구정제주집 판교점,"육류,고기",2.4,8,70,경기 성남시 분당구 판교역로 138 1층,백현동 539-1,월~금 14:30 ~ 17:00,03180395533,https://place.map.kakao.com/237927818
판교 한식집,파머스마켓팥집,한식,4.7,7,33,경기 성남시 분당구 판교로25번길 18-3 1층 102호,운중동 1029-2,매일 11:00 ~ 20:00,0317078890,https://place.map.kakao.com/1601052029
판교 한식집,원조감자탕일미집 판교점,감자탕,2.9,29,46,경기 성남시 분당구 판교역로 235 H스퀘어 N동 1층 127호,삼평동 681,매일 10:30 ~ 22:00,0317377410,https://place.map.kakao.com/31924628
판교 한식집,행복가,한식,4.0,6,6,경기 성남시 분당구 운중로146번길 19-4 1층,운중동 1022-6,매일 11:30 ~ 23:00,,https://place.map.kakao.com/12784257
판교 한식집,종로계림닭도리탕원조 판교점,닭요리,4.1,8,53,경기 성남시 분당구 대왕판교로 660 유스페이스1 A동 2층 205호,삼평동 670,월~금 14:30 ~ 17:00,0317242933,https://place.map.kakao.com/1097759027
판교 한식집,소호정 판교테크노밸리점,국수,2.6,17,10,경기 성남시 분당구 대왕판교로 670 유스페이스2관 지하1층 B117호,삼평동 682,월~금 11:00 ~ 21:30,0316286678,https://place.map.kakao.com/21297646
판교 한식집,운중동멸치국수,국수,4.8,18,7,경기 성남시 분당구 운중로125번길 5 1층,운중동 977-2,월~토 15:30 ~ 17:00,0317076911,https://place.map.kakao.com/108269684
판교 한식집,전설의골뱅이,"해물,생선",4.3,12,20,경기 성남시 분당구 대왕판교로 660 1층 117호,삼평동 670,월~금 16:00 ~ 01:00,0317012683,https://place.map.kakao.com/14542258
판교 한식집,담소소사골순대육개장 판교점,순대,2.6,29,10,경기 성남시 분당구 판교역로 231 H스퀘어 S동 1층,삼평동 680,매일 10:40 ~ 22:10,0317893821,https://place.map.kakao.com/17910222
판교 한식집,장수본가해장국 판교점,해장국,3.1,9,6,경기 성남시 분당구 대왕판교로606번길 31 호반메트로큐브 1층 120~122호,삼평동 647,월~토 09:00 ~ 22:00,0317079788,https://place.map.kakao.com/1270924314
판교 한식집,바름,한식,4.5,17,8,"경기 성남시 분당구 서판교로58번길 4-6 1층 102,103호",판교동 565,월~토 09:00 ~ 21:00,0317222121,https://place.map.kakao.com/2113542233
판교 한식집,얼씨92숯불갈비,갈비,3.0,2,0,경기 성남시 분당구 판교역로192번길 16,삼평동 662,매일 11:00 ~ 24:00,03180178044,https://place.map.kakao.com/604918254
판교 한식집,새마을식당 판교점,"육류,고기",2.4,19,16,경기 성남시 분당구 대왕판교로 670 유스페이스몰2 2층,삼평동 682,월~토 11:00 ~ 24:00,0316286694,https://place.map.kakao.com/18169180
판교 한식집,미방 판교점,"육류,고기",4.3,7,9,경기 성남시 분당구 대왕판교로 670 유스페이스 B동 128호,삼평동 682,월~토 11:00 ~ 23:00,0317398358,https://place.map.kakao.com/1720506055
판교 한식집,서가네의정부부대찌개,"찌개,전골",4.5,16,14,경기 성남시 분당구 운중로 142 메디칼빌딩 1층 107호,운중동 940,월~토 15:00 ~ 17:00,0317065656,https://place.map.kakao.com/12055388
판교 한식집,우상화로구이 서판교점,"육류,고기",4.7,6,198,경기 성남시 분당구 판교공원로1길 57,판교동 603-1,매일 15:00 ~ 17:00,,https://place.map.kakao.com/371650007
판교 한식집,고향옥 얼큰순대국 삼평점,순대,3.8,11,88,경기 성남시 분당구 판교역로 235,삼평동 681,월~금 08:00 ~ 22:00,0317377988,https://place.map.kakao.com/1984040806
판교 한식집,본설렁탕 판교테크노밸리점,설렁탕,4.1,7,9,경기 성남시 분당구 판교역로 231 H스퀘어 S동 1층 131호,삼평동 680,월~금 10:00 ~ 21:00,0316967588,https://place.map.kakao.com/219504405
판교 한식집,삼미칼국수,칼국수,4.3,31,27,경기 성남시 분당구 판교역로 240 삼환하이팩스 A동 지하1층 118호,삼평동 678,영업시간 월~금 11:00 ~ 14:30,0316983258,https://place.map.kakao.com/26624850
판교 한식집,후루룩손칼국수,칼국수,3.1,10,23,경기 성남시 분당구 대왕판교로 670 유스페이스2 A동 B103호,삼평동 682,월~금 10:00 ~ 20:30,,https://place.map.kakao.com/895119098
판교 한식집,가장맛있는족발 판교테크노밸리점,"족발,보쌈",2.9,14,8,경기 성남시 분당구 대왕판교로 660 유스페이스1 B동 1층,삼평동 670,매일 10:00 ~ 01:30,0316281008,https://place.map.kakao.com/26628419
판교 한식집,마포갈비집 판교점,"육류,고기",2.3,4,110,경기 성남시 분당구 대왕판교로 660 유스페이스1 B동 2층 239호,삼평동 670,영업시간 월~금 17:00 ~ 22:00,0316281055,https://place.map.kakao.com/249762419
판교 한식집,제주꾸숑,"육류,고기",3.9,14,21,경기 성남시 분당구 판교공원로2길 19 1층,판교동 598-9,매일 11:30 ~ 22:00,01089003800,https://place.map.kakao.com/710095519
판교 한식집,두둑26,"육류,고기",3.5,6,6,경기 성남시 분당구 판교공원로2길 56 1층,판교동 601-6,화~일 11:00 ~ 22:00 · 휴게시간 화~일 15:00 ~ 16:30,0317072656,https://place.map.kakao.com/17790910
판교 한식집,판교한방삼계탕,삼계탕,3.7,13,29,경기 성남시 분당구 판교역로 152 알파돔타워 지하1층 7~8호,백현동 537,월~금 11:00 ~ 21:00,,https://place.map.kakao.com/129939138
판교 한식집,대감집,한식,3.5,6,113,경기 성남시 분당구 판교역로 136 1090호,백현동 540,매일 15:30 ~ 17:00,0316983372,https://place.map.kakao.com/339656191
판교 한식집,마왕족발 판교점,"족발,보쌈",2.6,21,191,경기 성남시 분당구 대왕판교로606번길 45,삼평동 653,매일 11:00 ~ 23:30,0317085892,https://place.map.kakao.com/1438724288
판교 한식집,판교도마집 판교본점,"육류,고기",3.0,10,20,경기 성남시 분당구 판교역로192번길 14-1 1층,삼평동 661,영업시간 월~금 18:00 ~ 24:00,0317031242,https://place.map.kakao.com/362906944
판교 한식집,정숙성 판교점,삼겹살,3.3,4,39,경기 성남시 분당구 판교역로192번길 22 판교 효성 해링턴타워 1층 102~103호,삼평동 659,월~금 15:00 ~ 17:00,050714742105,https://place.map.kakao.com/1967019352
판교 한식집,북청집,"육류,고기",4.7,9,19,경기 성남시 분당구 판교역로 230,삼평동 679,월~금 11:00 ~ 24:00,0316982892,https://place.map.kakao.com/26796081
판교 한식집,청계산갈비,갈비,4.1,21,13,경기 성남시 분당구 판교공원로5길 34,판교동 618-1,"월,수,목,금 13:00 ~ 22:00",0317011211,https://place.map.kakao.com/14520546
판교 한식집,오징어날다 본점,회,3.8,9,4,경기 성남시 분당구 판교공원로2길 55 1층,판교동 598,영업시간 월~토 17:00 ~ 24:00,03180160773,https://place.map.kakao.com/21443848
판교 한식집,최가네장터,칼국수,4.5,13,5,경기 성남시 분당구 서판교로44번길 9 1층 102호,판교동 566-7,화~토 11:30 ~ 18:30,0317081900,https://place.map.kakao.com/804704286
판교 한식집,오투닭갈비&부대찌개 판교테크노벨리점,닭요리,4.6,8,33,경기 성남시 분당구 대왕판교로 670 유스페이스2 2층 223호,삼평동 682,매일 11:00 ~ 21:30,0317398689,https://place.map.kakao.com/1659187336
판교 한식집,행복한집,갈비,3.7,6,8,경기 성남시 분당구 대왕판교로 670,삼평동 682,매일 11:00 ~ 22:00,,https://place.map.kakao.com/437953644
판교 한식집,이백소면 판교본점,국수,2.6,10,16,경기 성남시 분당구 대왕판교로606번길 31 호반메트로큐브오피스텔 1층,삼평동 647,매일 07:00 ~ 20:45,03180167689,https://place.map.kakao.com/24661207
판교 한식집,조마루감자탕 판교점,감자탕,2.7,23,22,"경기 성남시 분당구 판교역로 231 H스퀘어 S동 1층 129,130호",삼평동 680,월~금 10:00 ~ 23:00,0316967500,https://place.map.kakao.com/17816432
판교 한식집,한스족발,"족발,보쌈",3.3,12,8,경기 성남시 분당구 운중로125번길 5 1층,운중동 977-2,"월,수,목,금,토,일 11:00 ~ 21:30 · 휴게시간 월,수,목,금,토,일 15:00 ~ 16:30",0317021007,https://place.map.kakao.com/19021216
판교 한식집,우뜰 판교본점,"육류,고기",4.7,54,13,경기 성남시 분당구 대왕판교로606번길 10 라스트리트 1동 1층 105호,백현동 531,매일 11:30 ~ 22:00,0317059252,https://place.map.kakao.com/1924616978
판교 한식집,고반식당 서판교점,"육류,고기",5.0,5,28,경기 성남시 분당구 판교공원로5길 7 1층,판교동 619-12,매일 16:00 ~ 23:00,0316020721,https://place.map.kakao.com/1846621284
판교 한식집,육마니 운중점,한식,4.1,12,17,경기 성남시 분당구 운중로146번길 11-4,운중동 1020,매일 10:00 ~ 21:30,0317025888,https://place.map.kakao.com/984896825
판교 한식집,근돼국밥 판교점,국밥,3.1,12,40,경기 성남시 분당구 판교공원로3길 9 1층,판교동 615-5,매일 11:00 ~ 22:00,0317071182,https://place.map.kakao.com/1477476082
판교 한식집,오봉집 판교유스페이스점,한식,3.6,8,30,경기 성남시 분당구 대왕판교로 670 유스페이스2 2층 213호,삼평동 682,월~금 11:00 ~ 22:00,0316286676,https://place.map.kakao.com/1180821144
판교 한식집,팔딱수산,"해물,생선",1.0,2,10,경기 성남시 분당구 대왕판교로606번길 10 알파리움1단지 1층 115호,백현동 531,영업시간 월~토 17:00 ~ 24:00,0316061020,https://place.map.kakao.com/1780239613
판교 한식집,도담,한식,3.3,6,10,경기 성남시 분당구 판교로319번길 13 디테라스 1층,삼평동 691,매일 11:00 ~ 22:00,,https://place.map.kakao.com/143234561
판교 한식집,삼군김치찌개,"찌개,전골",4.0,2,2,경기 성남시 분당구 판교역로 230 지하1층 B-117호,삼평동 679,월~금 15:00 ~ 17:00,,https://place.map.kakao.com/855028754
판교 한식집,논산집,한식,0.0,0,3,경기 성남시 분당구 판교로319번길 14 성남판교경기행복주택 근린생활시설동 1층 1호,삼평동 700,,,https://place.map.kakao.com/205943212
판교 한식집,우화,"육류,고기",3.5,13,136,"경기 성남시 분당구 동판교로177번길 25 2층 212, 213호",삼평동 740,매일 11:00 ~ 21:00,0317074775,https://place.map.kakao.com/1557605453
판교 한식집,일품양평해장국 분당백현점,해장국,0.0,0,0,경기 성남시 분당구 동판교로52번길 12 1층,백현동 597-5,,0317079957,https://place.map.kakao.com/450229333
판교 한식집,삼산회관 판교유스페이스점,"육류,고기",2.8,6,96,경기 성남시 분당구 대왕판교로 660 유스페이스1 A동 지하1층 B108호,삼평동 670,월~토 15:00 ~ 17:00,01026382909,https://place.map.kakao.com/83534309
판교 한식집,본죽 동판교점,죽,2.8,20,0,경기 성남시 분당구 판교로 374 스타식스코아2 104호,삼평동 720,매일 09:30 ~ 21:30,03180166288,https://place.map.kakao.com/23491324
판교 한식집,재크와콩나물,국밥,3.9,19,15,경기 성남시 분당구 판교역로 231,삼평동 680,월~금 15:00 ~ 17:00,,https://place.map.kakao.com/23521569
판교 한식집,남원에덴식당 판교,한식,2.5,6,14,경기 성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 2층 233-1호,삼평동 740,매일 15:00 ~ 17:00,0317813119,https://place.map.kakao.com/1529613814
판교 한식집,통통낙지마을,"해물,생선",4.0,8,13,경기 성남시 분당구 판교역로 230 삼환하이펙스 B동 2층 209호,삼평동 679,,,https://place.map.kakao.com/18951829
판교 한식집,강창구찹쌀진순대 판교테크원점,순대,2.0,22,50,경기 성남시 분당구 분당내곡로 131 지하1층,백현동 534,월~토 14:30 ~ 17:00,0316017420,https://place.map.kakao.com/1054332250
판교 한식집,강릉엄지네꼬막집 판교점,조개,4.4,7,13,"경기 성남시 분당구 대왕판교로 660 유스페이스1, A동 204호",삼평동 670,매일 14:50 ~ 16:50,0317242666,https://place.map.kakao.com/1653810602
판교 한식집,미소 한우소고기국밥,국밥,4.1,7,4,경기 성남시 분당구 판교로255번길 9-22 2층 212~213호,삼평동 618,월~금 10:00 ~ 21:30 · 휴게시간 월~금 14:30 ~ 16:30,0316288833,https://place.map.kakao.com/1695403194
판교 한식집,만석상회,한식,3.3,12,9,경기 성남시 분당구 분당내곡로 117 크래프톤타워 지하1층,백현동 535,매일 10:00 ~ 22:00,,https://place.map.kakao.com/919035163
판교 한식집,꾸면돼지,"육류,고기",4.8,6,28,경기 성남시 분당구 동판교로 91 백현마을4단지 상가동 1층1110호,백현동 553,매일 16:00 ~ 23:00,0317031026,https://place.map.kakao.com/1402611423
판교 한식집,고기원칙 판교점,"육류,고기",3.7,6,20,경기 성남시 분당구 대왕판교로 660 유스페이스1 B동 1층 140호,삼평동 670,월~금 16:00 ~ 23:00,0317242811,https://place.map.kakao.com/294526903
판교 한식집,담소소사골순대육개장 판교2호점,순대,3.4,5,8,경기 성남시 분당구 판교로255번길 9-22 우림더블유시티 1층 124호,삼평동 618,월~금 06:00 ~ 22:00,0316288821,https://place.map.kakao.com/1889070529
판교 한식집,이든활어스시,회,,(30),5,경기 성남시 분당구 대왕판교로 670 유스페이스2 2층 220호,삼평동 682,월~금 14:00 ~ 17:00,0317398663,https://place.map.kakao.com/1701199831
판교 한식집,한촌설렁탕 판교테크노밸리점,설렁탕,0.0,0,41,"경기 성남시 분당구 판교역로 231 에이치스퀘어 S동 B129,130호",삼평동 680,매일 08:00 ~ 22:00,0317893690,https://place.map.kakao.com/621012109
판교 한식집,종가감자탕 명태조림,감자탕,4.3,16,5,경기 성남시 분당구 운중로138번길 28-6 1층,운중동 931-6,매일 10:30 ~ 23:00 · 휴게시간 매일 15:00 ~ 16:00,0317028289,https://place.map.kakao.com/24997703
판교 한식집,부대집,"찌개,전골",4.1,8,17,경기 성남시 분당구 대왕판교로 670 유스페이스2 2층 224호,삼평동 682,매일 14:30 ~ 17:30,,https://place.map.kakao.com/1934184744
판교 한식집,군산오징어 판교테크노밸리점,"해물,생선",3.3,11,20,경기 성남시 분당구 대왕판교로 660 판교테크노벨리 유스페이스 A동 320호,삼평동 670,월~금 11:00 ~ 22:00,0316281979,https://place.map.kakao.com/22647161
판교 한식집,듬박이찌개 판교점,"찌개,전골",3.5,6,28,경기 성남시 분당구 판교역로 231 H스퀘어 S동 1층 128호,삼평동 680,월~금 15:00 ~ 17:00,0316967575,https://place.map.kakao.com/1949997847
판교 한식집,지안이네집,"해물,생선",4.8,5,0,경기 성남시 분당구 판교공원로2길 66,판교동 601-1,월~토 16:00 ~ 22:50,03180172170,https://place.map.kakao.com/533312501
판교 한식집,토평한우소곱창 판교점,"곱창,막창",3.7,7,11,경기 성남시 분당구 대왕판교로 660 유스페이스 A동 1층 121호,삼평동 670,영업시간 월~금 17:00 ~ 24:00,,https://place.map.kakao.com/26799590
판교 한식집,봉추찜닭 판교테크노밸리점,닭요리,3.2,11,12,경기 성남시 분당구 대왕판교로 670 유스페이스2관 219호,삼평동 682,월~금 11:00 ~ 20:40 · 휴게시간 월~금 14:30 ~ 16:30,0316286981,https://place.map.kakao.com/17792213
판교 한식집,나봄,한식,4.5,11,19,경기 성남시 분당구 운중로 128 1층,운중동 944,,03180168999,https://place.map.kakao.com/23824714
판교 한식집,토담정육식당,"육류,고기",0.0,0,7,경기 성남시 분당구 판교역로10번길 26 1층,백현동 562,화~일 11:00 ~ 23:00,,https://place.map.kakao.com/1786463993
판교 한식집,육회한김스지 판교점,"육류,고기",3.0,3,19,경기 성남시 분당구 대왕판교로 660 유스페이스1 1층 123호,삼평동 670,영업시간 월~금 17:00 ~ 01:00,0317242580,https://place.map.kakao.com/494959137
판교 한식집,기달임,곰탕,4.5,22,40,경기 성남시 분당구 판교역로 240,삼평동 678,월~금 14:00 ~ 17:00,,https://place.map.kakao.com/1417629097
판교 한식집,집게집 판교직영점,"게,대게",5.0,2,54,경기 성남시 분당구 판교로25번길 6-2 1층,운중동 1034-2,매일 12:00 ~ 22:00,,https://place.map.kakao.com/335706426
판교 한식집,봉황칼국수,칼국수,4.8,11,33,경기 성남시 분당구 운중로126번길 7 1층,운중동 933-6,월~토 14:30 ~ 17:00,,https://place.map.kakao.com/281435556
판교 한식집,데블스램앤펍 판교점,"육류,고기",2.9,8,0,경기 성남시 분당구 대왕판교로 660 판교테크노벨리 유스페이스 107~8호,삼평동 670,매일 10:00 ~ 01:00,,https://place.map.kakao.com/1436968337
판교 한식집,대가국밥쟁이 라스트리트점,국밥,1.8,8,5,경기 성남시 분당구 대왕판교로606번길 10 알파리움타워 1동 2층 212~214호,백현동 531,,0317096117,https://place.map.kakao.com/247224737
판교 한식집,원할머니보쌈족발 서판교배달점,"족발,보쌈",3.0,2,10,경기 성남시 분당구 판교공원로5길 3 1층 103호,판교동 619-14,매일 11:00 ~ 24:00,0317031330,https://place.map.kakao.com/1982455896
판교 한식집,종로계림닭도리탕 원조 서판교점,한식,5.0,2,9,경기 성남시 분당구 운중로 135,운중동 965,월~금 10:00 ~ 22:00,,https://place.map.kakao.com/1232112516
판교 한식집,불고기온소반 판교본점,"불고기,두루치기",4.3,15,3,"경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하1층 B105,B105-1호",삼평동 678,"월,화,수,목,금,일 15:00 ~ 17:00",050255514977,https://place.map.kakao.com/474856640
판교 한식집,예다온,"육류,고기",3.5,8,38,경기 성남시 분당구 운중로126번길 10,운중동 932-2,매일 11:30 ~ 21:30,0317029222,https://place.map.kakao.com/15951582
판교 한식집,정인면옥 현대백화점판교점,냉면,3.2,29,106,경기 성남시 분당구 판교역로146번길 20 9층,백현동 541,월~금 15:00 ~ 17:00,03151701932,https://place.map.kakao.com/662822709
판교 한식집,만리어 장어 판교유스페이스점,장어,3.5,2,25,경기 성남시 분당구 대왕판교로 660 유스페이스몰1 지하1층 A동 113호,삼평동 670,월~금 11:30 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,01026697017,https://place.map.kakao.com/929470478
판교 한식집,인생아구찜 분당점,아구,5.0,1,5,경기 성남시 분당구 동판교로 49 1층 105호,백현동 553-2,매일 10:00 ~ 24:00,0317021580,https://place.map.kakao.com/607332616
판교 한식집,남원추어탕 판교점,추어,2.0,4,3,경기 성남시 분당구 판교로 375 메가스페이스1 2층 201호,삼평동 709,월~금 10:30 ~ 21:30,03180179991,https://place.map.kakao.com/846569495
판교 한식집,달맞이국밥,국밥,4.1,8,4,경기 성남시 분당구 판교역로 231 H스퀘어 S동 지하1층 B102호,삼평동 680,월~금 11:30 ~ 20:30,,https://place.map.kakao.com/1866211642
판교 한식집,박가부대 판교라스트리트점,"찌개,전골",2.8,12,31,"경기 성남시 분당구 판교역로 145 알파리움 2층 210,211호",백현동 530,월~토 11:00 ~ 22:00,0317049806,https://place.map.kakao.com/2131687641
판교 한식집,명품보쌈호프,한식,3.6,10,5,경기 성남시 분당구 판교역로 230,삼평동 679,월~금 14:30 ~ 17:30,0316987800,https://place.map.kakao.com/306817196
판교 한식집,통큰곱창 분당판교직영점,"곱창,막창",5.0,5,46,경기 성남시 분당구 동판교로 91 백현마을4단지 상가동 B105호,백현동 553,화~일 16:00 ~ 24:00,07046470678,https://place.map.kakao.com/1575851109
판교 한식집,김치도가 판교테크노밸리점,한식,4.3,12,15,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 B104호,삼평동 678,월~금 15:00 ~ 17:00,0316983592,https://place.map.kakao.com/560822908
판교 한식집,이치류 아브뉴프랑판교점,"육류,고기",4.7,6,1,경기 성남시 분당구 동판교로177번길 25 2층 202호,삼평동 740,매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:00,0317070650,https://place.map.kakao.com/1550169908
판교 한식집,규정공 더판교,"육류,고기",4.0,6,4,경기 성남시 분당구 판교로227번길 6 브릿지타워 1층 110호,삼평동 617,월~토 14:30 ~ 16:50,0317021661,https://place.map.kakao.com/2061142071
판교 한식집,방이옥 판교점,"육류,고기",1.0,1,21,경기 성남시 분당구 대왕판교로 660 1동 2층 209-4호,삼평동 670,,,https://place.map.kakao.com/823682735
판교 한식집,킹콩부대찌개 동판교점,"찌개,전골",3.9,9,12,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 2층 207호,삼평동 678,월~금 15:00 ~ 17:00,0316983240,https://place.map.kakao.com/26802082
판교 한식집,판교순대,순대,3.0,6,15,경기 성남시 분당구 대왕판교로645번길 36 NS복합건출물 1동 지하1층,삼평동 632,월~금 11:00 ~ 22:00,,https://place.map.kakao.com/2143497567
판교 한식집,킹콩부대찌개 서판교점,"찌개,전골",3.0,4,9,경기 성남시 분당구 판교공원로5길 11 1층,판교동 619-11,매일 10:00 ~ 22:00,03180160334,https://place.map.kakao.com/26808499
판교 한식집,담소나루,한식,4.1,11,2,경기 성남시 분당구 서판교로58번길 8,판교동 564-2,,03180173651,https://place.map.kakao.com/19499948
판교 한식집,본우리반상 판교우림W시티점,한식,3.0,1,5,경기 성남시 분당구 판교로255번길 9-22 2층,삼평동 618,월~금 11:00 ~ 20:00,0316288855,https://place.map.kakao.com/106037142
판교 한식집,판미각,한식,3.8,8,4,경기 성남시 분당구 판교공원로1길 59 1층,판교동 603,월~토 10:00 ~ 22:00,0317818999,https://place.map.kakao.com/799060764
판교 한식집,기대만족 분당판교점,"족발,보쌈",4.2,5,1,경기 성남시 분당구 동판교로 155 A상가동 1층 102호,삼평동 738,매일 11:00 ~ 23:00,050713348464,https://place.map.kakao.com/1726046828
판교 한식집,속초코다리,"해물,생선",0.0,0,0,경기 성남시 분당구 대왕판교로 670 B동 2층 202호,삼평동 682,매일 11:00 ~ 22:00,0317029777,https://place.map.kakao.com/337835821
판교 한식집,월선네 판교역점,한식,3.0,3,6,경기 성남시 분당구 판교역로192번길 22,삼평동 659,,,https://place.map.kakao.com/1810274436
판교 한식집,닭갈비야,닭요리,3.7,15,15,경기 성남시 분당구 대왕판교로 670 유스페이스 2동 B114호,삼평동 682,월~토 15:00 ~ 17:00,0317013666,https://place.map.kakao.com/1849802249
판교 한식집,장인설렁탕,설렁탕,4.4,7,3,경기 성남시 분당구 운중로 131,운중동 964,월~토 11:00 ~ 21:00,0317095888,https://place.map.kakao.com/1367138848
판교 한식집,해질녘,한식,4.3,3,20,경기 성남시 분당구 대왕판교로 660 유스페이스1 1동 120호,삼평동 670,월~금 16:00 ~ 01:00,,https://place.map.kakao.com/767796484
판교 한식집,손에손잡고 판교직영점,한식,4.8,4,2,경기 성남시 분당구 대왕판교로606번길 47 1층 102호,삼평동 655,매일 15:00 ~ 17:00,,https://place.map.kakao.com/1399869122
판교 한식집,모박사부대찌개 판교점,"찌개,전골",3.5,2,3,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316287776,https://place.map.kakao.com/19535036
판교 한식집,제주상춘재 현대백화점 판교점,한식,3.1,7,22,경기 성남시 분당구 판교역로146번길 20 9층,백현동 541,매일 11:00 ~ 21:00,,https://place.map.kakao.com/1314307719
판교 한식집,식껍 서판교점,"육류,고기",3.1,9,38,경기 성남시 분당구 운중로126번길 12 1층,운중동 932-3,매일 14:00 ~ 17:00,,https://place.map.kakao.com/639912156
