검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 일식집,최가돈까스,"돈까스,우동",4.0,66,101,경기 성남시 분당구 정자일로 210 동양파라곤 1단지상가 지하1층 104호,정자동 14-3,매일 15:00 ~ 17:00,0317151104,https://place.map.kakao.com/22614451
판교 일식집,니고라멘,일본식라면,3.8,112,322,경기 성남시 분당구 황새울로214번길 8 MS프라자 1층 107호,수내동 21-1,매일 14:30 ~ 17:00,07041492525,https://place.map.kakao.com/1703734120
판교 일식집,고쿠텐 서현점,일식,3.2,82,337,경기 성남시 분당구 황새울로335번길 5 앤타운빌딩 1층 105-1호,서현동 261-5,매일 14:30 ~ 17:30,0316961297,https://place.map.kakao.com/1037438256
판교 일식집,호시,"초밥,롤",4.0,99,126,경기 성남시 분당구 분당로53번길 14,서현동 268-4,화~일 14:30 ~ 17:00,0317077682,https://place.map.kakao.com/13693283
판교 일식집,유타로 서현본점,일본식라면,3.1,122,183,경기 성남시 분당구 황새울로335번길 8 덕산빌딩 101호,서현동 260-4,매일 14:30 ~ 17:00,0317085999,https://place.map.kakao.com/8033027
판교 일식집,마초야 수내,"돈까스,우동",3.7,80,140,경기 성남시 분당구 백현로101번길 13,수내동 20-5,매일 11:30 ~ 21:00,0317173366,https://place.map.kakao.com/155699320
판교 일식집,유촌참치마을 서현점,참치회,3.9,22,17,경기 성남시 분당구 서현로 204 1층,서현동 245-4,월~토 11:30 ~ 24:00,0317025588,https://place.map.kakao.com/17956116
판교 일식집,김초생초,"초밥,롤",3.9,38,52,경기 성남시 분당구 대왕판교로 255,궁내동 192-3,월~토 15:00 ~ 17:00,0317112234,https://place.map.kakao.com/12392833
판교 일식집,스시언,"초밥,롤",4.4,45,120,경기 성남시 분당구 정자일로213번길 18 성원상떼뷰리젠시 201동 102호,정자동 12-2,월~토 15:00 ~ 18:00,01071329069,https://place.map.kakao.com/957404322
판교 일식집,미스터스시 정자점,"초밥,롤",4.2,40,120,경기 성남시 분당구 정자일로213번길 10 성원상떼뷰 101동 102호,정자동 12-3,매일 15:00 ~ 17:00,0317146679,https://place.map.kakao.com/395250465
판교 일식집,스시료코,일식,4.1,38,120,경기 성남시 분당구 수내로 38 두산위브센티움1 1층 101호,수내동 4-2,매일 15:00 ~ 17:30,0317192013,https://place.map.kakao.com/27589555
판교 일식집,상무초밥 분당서현점,"초밥,롤",4.1,124,"1,286",경기 성남시 분당구 황새울로 348 세현주차빌딩 1층,서현동 250-1,매일 10:50 ~ 21:30,0317810077,https://place.map.kakao.com/1564563722
판교 일식집,돈까스클럽 성남시청점,"돈까스,우동",3.2,36,111,경기 성남시 수정구 탄천로307번길 16,사송동 627-7,화~일 15:30 ~ 16:30,0317511769,https://place.map.kakao.com/19774524
판교 일식집,코이라멘 지로2호점,일본식라면,3.2,63,11,경기 성남시 분당구 정자일로198번길 15 제나프라자 111호,정자동 17-4,매일 11:00 ~ 22:00,0317150869,https://place.map.kakao.com/374152961
판교 일식집,사카나,"초밥,롤",4.8,95,79,경기 성남시 분당구 백현로101번길 17 초림프라자 1층 104호,수내동 20-2,월~토 14:30 ~ 17:00,0317140968,https://place.map.kakao.com/349768717
판교 일식집,미카도,일식집,4.3,8,7,경기 성남시 분당구 성남대로343번길 10-6 동원빌딩 2층,정자동 18-4,월~토 14:00 ~ 17:00,0317125288,https://place.map.kakao.com/12608711
판교 일식집,블루핀튜나,참치회,4.2,17,32,"경기 성남시 분당구 황새울로200번길 28 오너스타워 103,104호",수내동 16-5,월~토 15:00 ~ 17:00,0317129996,https://place.map.kakao.com/14724605
판교 일식집,스시강,"초밥,롤",3.9,28,17,경기 성남시 분당구 수내로 38 1층,수내동 4-2,월~금 15:00 ~ 17:00,0317119907,https://place.map.kakao.com/22134675
판교 일식집,스시홍,"초밥,롤",3.8,33,37,경기 성남시 분당구 황새울로360번길 28 은성프라자 1층 109~111호,서현동 247-4,매일 11:30 ~ 22:00 · 휴게시간 매일 16:00 ~ 17:00,0317067077,https://place.map.kakao.com/1923083299
판교 일식집,주누돈까스냉면,"돈까스,우동",3.4,56,121,경기 성남시 분당구 서현로210번길 14,서현동 248-3,월~토 15:30 ~ 16:30,0317067749,https://place.map.kakao.com/12277578
판교 일식집,스시고산,일식집,3.3,18,88,경기 성남시 분당구 백현로101번길 16 2층,수내동 19-4,월~금 14:00 ~ 17:00,0317174353,https://place.map.kakao.com/27094213
판교 일식집,참치랜드,참치회,,(30),126,"경기 성남시 분당구 수내로46번길 11 대덕글로리빌딩 1층 103, 104호",수내동 7-1,월~금 15:00 ~ 17:00,0317139429,https://place.map.kakao.com/901242250
판교 일식집,속초오징어어시장,일식,3.0,3,24,경기 성남시 분당구 느티로 27,정자동 15-7,매일 11:00 ~ 24:00,0317118909,https://place.map.kakao.com/1599121250
판교 일식집,스시앤스시 본점,"초밥,롤",2.8,26,41,경기 성남시 분당구 백현로101번길 11 1층,수내동 20-6,매일 15:00 ~ 17:00,0317178812,https://place.map.kakao.com/16280214
판교 일식집,은뜸,"초밥,롤",3.8,35,"2,574",경기 성남시 분당구 분당로53번길 15 산호트윈스 1층 107~109호,서현동 269-3,월~금 15:30 ~ 17:00,07082337732,https://place.map.kakao.com/2138884263
판교 일식집,나지미돈부리,일식,3.0,31,60,경기 성남시 분당구 황새울로200번길 32 삼라마이다스빌 1층 101호,수내동 16-4,매일 15:00 ~ 17:00,0317113938,https://place.map.kakao.com/967450642
판교 일식집,부성초밥,"초밥,롤",,(30),185,경기 성남시 분당구 서현로210번길 20 코코프라자 1층 105호,서현동 248-5,매일 11:00 ~ 21:30,0317031999,https://place.map.kakao.com/1653452725
판교 일식집,차슈멘연구소,일본식라면,3.1,42,64,"경기 성남시 분당구 황새울로330번길 16 천지오피스텔 2층 203, 204호",서현동 270-4,월~토 15:00 ~ 17:00,0317093292,https://place.map.kakao.com/1286668054
판교 일식집,미카도스시 정자점,"초밥,롤",3.1,20,8,"경기 성남시 분당구 느티로 16 젤존타워 1층 113,114호",정자동 17-1,월~금 14:30 ~ 17:00,0317125656,https://place.map.kakao.com/1085701632
판교 일식집,스시이안앤 분당서현점,"초밥,롤",3.7,6,"1,113",경기 성남시 분당구 서현로 184 2층 209호,서현동 251-3,매일 15:00 ~ 17:00,050713097443,https://place.map.kakao.com/1201756297
판교 일식집,라멘모토,일본식라면,4.1,40,48,경기 성남시 분당구 정자일로 220 1층,정자동 14-1,매일 14:30 ~ 17:00,,https://place.map.kakao.com/1833192805
판교 일식집,나라돈까스,"돈까스,우동",4.7,45,63,경기 성남시 분당구 서현로 192,서현동 251-1,월~토 10:30 ~ 21:00 · 휴게시간 월~토 16:00 ~ 17:00,0317014743,https://place.map.kakao.com/12386670
판교 일식집,연돈볼카츠 분당서현점,"돈까스,우동",3.0,27,17,경기 성남시 분당구 서현로 184 1층 105호,서현동 251-4,매일 11:30 ~ 22:30,,https://place.map.kakao.com/1629330764
판교 일식집,바삭돈카츠 서현점,"돈까스,우동",4.3,28,222,경기 성남시 분당구 분당로53번길 14,서현동 268-4,매일 10:50 ~ 21:20,0317065795,https://place.map.kakao.com/76916503
판교 일식집,오늘초밥 분당서현점,일식,3.9,30,88,경기 성남시 분당구 분당로53번길 12 서현나산플라자 2층 210~215호,서현동 268-5,매일 15:00 ~ 17:00,0317811334,https://place.map.kakao.com/123554738
판교 일식집,참치플러스,참치회,4.4,14,12,경기 성남시 분당구 황새울로330번길 16 지하1층,서현동 270-3,영업시간 월~토 17:00 ~ 23:00,0317023738,https://place.map.kakao.com/15411942
판교 일식집,브라운돈까스 서현점,"돈까스,우동",3.2,19,26,경기 성남시 분당구 황새울로342번길 11 금호리빙스텔 2층 206호,서현동 250-4,월~금 10:00 ~ 21:00,0317810223,https://place.map.kakao.com/84149822
판교 일식집,효세이로무시,일식,3.0,27,5,"경기 성남시 분당구 느티로 2 102,103호",정자동 16-1,매일 14:30 ~ 17:30,0317122755,https://place.map.kakao.com/1690861585
판교 일식집,생선가게 1호점,일식,3.7,22,20,경기 성남시 분당구 대왕판교로 255 1층,궁내동 192-3,"월,화,수,금,토 15:00 ~ 17:00",0317020300,https://place.map.kakao.com/759690238
판교 일식집,돈까스브라더스,"돈까스,우동",3.9,21,13,경기 성남시 분당구 내정로165번길 38 금호상가 지하1층 20호,수내동 32,월~토 15:00 ~ 16:30,,https://place.map.kakao.com/429408639
판교 일식집,라멘시간,일본식라면,3.1,16,326,경기 성남시 분당구 느티로 16,정자동 17-1,월~토 15:00 ~ 16:30,0317166231,https://place.map.kakao.com/1160106567
판교 일식집,스시니와,"초밥,롤",4.1,12,8,경기 성남시 분당구 느티로51번길 4-9,정자동 85-13,수요일,0317137634,https://place.map.kakao.com/630594895
판교 일식집,스시쵸우센,"초밥,롤",3.2,12,39,경기 성남시 분당구 황새울로319번길 6 텍스타워 1층 104호,서현동 272-3,월~토 15:00 ~ 17:00,0317040207,https://place.map.kakao.com/1969431777
판교 일식집,미도인 서현,일식,,(30),"1,163",경기 성남시 분당구 분당로53번길 10 2층 202호,서현동 268-6,매일 11:30 ~ 21:00,0317031990,https://place.map.kakao.com/933968594
판교 일식집,돈가스에미치다 수내본점,"돈까스,우동",2.6,20,151,경기 성남시 분당구 백현로101번길 11 동현프라자 1층,수내동 20-6,매일 11:00 ~ 21:00,0317210307,https://place.map.kakao.com/26840435
판교 일식집,참치대가 서현점,참치회,4.8,6,142,경기 성남시 분당구 서현로 192 야베스밸리 2층 204호,서현동 251-1,월~금 11:30 ~ 22:30,0317083733,https://place.map.kakao.com/1102404204
판교 일식집,오마카세오사이초밥 정자역점,일식,4.1,15,"1,253",경기 성남시 분당구 정자일로213번길 10 성원상떼뷰리젠시 101동 107호,정자동 12-3,매일 11:30 ~ 21:00,050714900544,https://place.map.kakao.com/1371919635
판교 일식집,동경키친슈,일식집,4.6,29,63,경기 성남시 분당구 백현로101번길 17 초림프라자 2층,수내동 20-2,월~금 14:30 ~ 16:30,,https://place.map.kakao.com/439228056
판교 일식집,니꼬,"초밥,롤",4.3,28,23,경기 성남시 분당구 황새울로 325 1층,서현동 272-1,매일 14:30 ~ 17:00,,https://place.map.kakao.com/12511503
판교 일식집,긴자료코 수내점,"돈까스,우동",4.0,8,39,경기 성남시 분당구 황새울로258번길 10-9 1층 102호,수내동 8-4,월~토 15:00 ~ 16:00,0317115045,https://place.map.kakao.com/877047562
판교 일식집,호랑이굴 서현점,일식,4.1,17,"1,048",경기 성남시 분당구 서현로 204 엘지에클라트2 1층 102호,서현동 245-4,월~금 15:00 ~ 17:00,0317035582,https://place.map.kakao.com/1886144475
판교 일식집,맛집돈까스소바,"돈까스,우동",4.3,10,22,경기 성남시 분당구 황새울로258번길 10-9 2층,수내동 8,월~금 15:00 ~ 17:00,0317126625,https://place.map.kakao.com/1707799770
판교 일식집,오끼참치 분당본점,참치회,3.3,16,16,경기 성남시 분당구 서현로210번길 2 2층,서현동 245-3,월~금 14:00 ~ 16:00,0317113735,https://place.map.kakao.com/20507863
판교 일식집,스시하루쿠,"초밥,롤",5.0,11,52,경기 성남시 분당구 판교대장로7길 5-19 1층 102호,대장동 599-5,매일 15:00 ~ 18:00,0317133562,https://place.map.kakao.com/643707966
판교 일식집,에도마에텐동하마다 서현점,일식,3.8,19,81,경기 성남시 분당구 분당로53번길 10 동호프라자 2층 201호,서현동 268-6,매일 11:00 ~ 21:00,0317017233,https://place.map.kakao.com/1873637618
판교 일식집,울진항,일식,0.0,0,2,경기 성남시 분당구 서현로 170 분당풍림아이원플러스오피스텔 212호,서현동 255-1,,,https://place.map.kakao.com/13724700
판교 일식집,바바스시 비스트로,"초밥,롤",4.1,14,18,경기 성남시 분당구 황새울로 315 대현빌딩 2층 203호,서현동 273-2,,0317019913,https://place.map.kakao.com/993536448
판교 일식집,서현초밥,"초밥,롤",4.3,23,18,경기 성남시 분당구 서현로 192 야베스밸리 1층 102호,서현동 251-1,월~토 15:30 ~ 16:30,,https://place.map.kakao.com/1130696700
판교 일식집,참치대가,참치회,4.3,6,7,경기 성남시 분당구 백현로101번길 13,수내동 20,월~금 14:30 ~ 17:00,0317173733,https://place.map.kakao.com/2043036962
판교 일식집,수내초밥,"초밥,롤",4.8,5,71,경기 성남시 분당구 수내로46번길 11 대덕글로리 1층 102호,수내동 7-1,월~토 15:00 ~ 17:00,0317113721,https://place.map.kakao.com/1644214562
판교 일식집,참치정육점하이튜나,참치회,4.0,9,0,경기 성남시 분당구 백현로 152,정자동 46-4,"월,수,목,금,토,일 15:00 ~ 24:00",0317178237,https://place.map.kakao.com/1291329930
판교 일식집,역전우동0410 분당서현점,"돈까스,우동",2.7,14,9,경기 성남시 분당구 서현로 192 야베스벨리 109호,서현동 251-1,매일 09:00 ~ 22:00,07042368288,https://place.map.kakao.com/22838977
판교 일식집,금호생선초밥,"초밥,롤",2.5,4,5,경기 성남시 분당구 내정로165번길 38 금호행복시장 2층,수내동 32,매일 09:30 ~ 21:00,0317118093,https://place.map.kakao.com/1575159602
판교 일식집,미아리우동집 서현점,"돈까스,우동",2.0,6,8,경기 성남시 분당구 황새울로 337 1층,서현동 260-6,매일 10:00 ~ 20:30,0317065951,https://place.map.kakao.com/941332207
판교 일식집,다께야,"돈까스,우동",4.3,23,10,경기 성남시 분당구 분당로53번길 19 피아자코코 106호,서현동 269-2,월~금 15:00 ~ 16:00,0316978776,https://place.map.kakao.com/1602569556
판교 일식집,정직유부 수내점,"초밥,롤",4.5,2,3,경기 성남시 분당구 내정로165번길 50 1층 103호,수내동 33-1,매일 10:30 ~ 21:00,0317177911,https://place.map.kakao.com/1090577429
판교 일식집,야미카츠 판교점,"돈까스,우동",4.7,25,55,경기 성남시 수정구 대왕판교로 815 기업지원허브 1층 106호,시흥동 285-2,월~금 15:00 ~ 17:00,050713244790,https://place.map.kakao.com/144006303
판교 일식집,하루초밥 이매점,"초밥,롤",4.9,7,1,경기 성남시 분당구 판교로 442 우일프라자 1층 102호,이매동 131-6,매일 14:30 ~ 17:00,07076723222,https://place.map.kakao.com/1489136859
판교 일식집,신독,일식,,(30),41,경기 성남시 분당구 성남대로 381 폴라리스빌딩 1층 104호,정자동 15-3,영업시간 화~일 18:00 ~ 24:00,01026780381,https://place.map.kakao.com/1140560870
판교 일식집,백소정 서현역지점,일식,2.8,23,76,경기 성남시 분당구 분당로53번길 12 1층,서현동 268-5,매일 15:00 ~ 17:00,,https://place.map.kakao.com/450387449
판교 일식집,후토루 분당수내점,일식,5.0,73,144,경기 성남시 분당구 황새울로200번길 9-7 1층,수내동 21-2,월~토 11:00 ~ 21:00,0317262587,https://place.map.kakao.com/1269485553
판교 일식집,가츠몽,일식집,4.2,9,2,경기 성남시 분당구 성남대로 389,정자동 15-1,매일 10:00 ~ 21:00,0317167990,https://place.map.kakao.com/26329419
판교 일식집,멘츠루 서현점,일본식라면,4.1,12,22,경기 성남시 분당구 서현로210번길 14 유성트윈프라자2차 1층 110-111호,서현동 248-3,,0317099289,https://place.map.kakao.com/636324147
판교 일식집,쿠시야,일식,2.8,4,71,경기 성남시 분당구 황새울로342번길 11,서현동 250-4,영업시간 월~토 17:00 ~ 01:00,0317079859,https://place.map.kakao.com/19883674
판교 일식집,가츠몽 서현점,"돈까스,우동",4.7,9,10,경기 성남시 분당구 중앙공원로39번길 49 지엔느상가 1층 104호,서현동 88,월~토 15:30 ~ 16:30,0317041950,https://place.map.kakao.com/25463071
판교 일식집,오로지라멘 판교대장점,일본식라면,0.0,0,4,경기 성남시 분당구 판교대장로7길 6-23 1층 101-1호,대장동 607-1,영업시간 월~금 11:00 ~ 13:00,0317110701,https://place.map.kakao.com/177426897
판교 일식집,미어가 참치전문점,참치회,4.6,5,0,경기 성남시 분당구 백현로101번길 20 그린프라자 201호,수내동 19-2,월~금 12:00 ~ 22:00,0317197930,https://place.map.kakao.com/15692631
판교 일식집,삼미당 정자점,일본식라면,4.3,8,50,경기 성남시 분당구 성남대로343번길 12-8,정자동 19-4,월~토 15:00 ~ 17:00,,https://place.map.kakao.com/999357768
판교 일식집,청수,"돈까스,우동",4.7,10,12,"경기 성남시 분당구 정자일로 234 태남프라자 103,104호",정자동 8-4,월~금 11:00 ~ 20:30,0317172474,https://place.map.kakao.com/18677917
판교 일식집,스시바라,"초밥,롤",4.8,8,3,경기 성남시 분당구 내정로165번길 38,수내동 32,매일 15:00 ~ 17:00,0317128442,https://place.map.kakao.com/1008362947
판교 일식집,토끼정,일식,2.5,4,0,경기 성남시 수정구 창업로 17,시흥동 288-2,,,https://place.map.kakao.com/485748386
판교 일식집,돈화당 분당서현점,"돈까스,우동",3.8,5,18,"경기 성남시 분당구 분당로53번길 15 산호트윈스 1층 102~103,105호",서현동 269-3,매일 11:00 ~ 21:00,0317240278,https://place.map.kakao.com/941002914
판교 일식집,참다랑어막주는집 참치정육점 분당서현점,참치회,4.7,7,1,경기 성남시 분당구 중앙공원로39번길 49 1층 107-2호,서현동 88,매일 15:00 ~ 23:00,0317013963,https://place.map.kakao.com/267160460
판교 일식집,황작가,일식집,3.8,5,91,경기 성남시 분당구 서현로210번길 10 다두프라자 3층 308호,서현동 248-2,영업시간 월~토 17:00 ~ 02:00,0317033682,https://place.map.kakao.com/1776839456
판교 일식집,미소야 분당서현점,"돈까스,우동",1.7,26,27,경기 성남시 분당구 분당로53번길 13 산호트윈스11 102호,서현동 269-4,매일 11:00 ~ 21:00,0317060277,https://place.map.kakao.com/16936399
판교 일식집,소소한식당 정자점,일식,3.7,12,10,경기 성남시 분당구 정자일로 230 동양파라곤아파트 106동 상가 1층 117호,정자동 13-1,매일 11:00 ~ 21:00,0317155358,https://place.map.kakao.com/230909244
판교 일식집,다께야,"돈까스,우동",3.9,9,7,경기 성남시 분당구 백현로101번길 20 그린프라자빌딩 1층 102호,수내동 19-2,,,https://place.map.kakao.com/1950674111
판교 일식집,세희네돈까스,"돈까스,우동",4.7,6,43,경기 성남시 분당구 판교대장로7길 16 힐스테이트 엘포레 6단지 상가 1층 107호,대장동 595,화~금 14:00 ~ 17:30,,https://place.map.kakao.com/415518763
판교 일식집,카레모리,일식,4.8,20,44,경기 성남시 분당구 황새울로360번길 28 은성프라자 2층 208호,서현동 247-4,매일 11:30 ~ 20:00,,https://place.map.kakao.com/2050233749
판교 일식집,은강참치,참치회,4.0,6,6,경기 성남시 분당구 성남대로772번길 5 지하1층,이매동 87-9,월~금 14:00 ~ 17:00,0317033566,https://place.map.kakao.com/706783293
판교 일식집,은화수식당 분당야탑점,"돈까스,우동",5.0,1,3,경기 성남시 분당구 야탑로 22 1층,야탑동 537-1,월~토 14:30 ~ 17:00,0317065150,https://place.map.kakao.com/2104329526
판교 일식집,오도루네코,"초밥,롤",5.0,8,14,경기 성남시 분당구 내정로173번길 49 궁전프라자3 1층 128호,수내동 33-2,화~일 11:30 ~ 20:00,07077692074,https://place.map.kakao.com/1685499380
판교 일식집,에바돈가츠 성남고등점,"돈까스,우동",4.2,9,9,경기 성남시 수정구 청계산로4길 59 109호,고등동 609,매일 15:00 ~ 17:00,03180239876,https://place.map.kakao.com/917758884
판교 일식집,하치로돈부리,일식,3.7,11,216,경기 성남시 분당구 분당로53번길 14 1층,서현동 268-4,매일 14:30 ~ 16:30,,https://place.map.kakao.com/1658441943
판교 일식집,길동우동 정자점,"돈까스,우동",0.0,0,1,경기 성남시 분당구 성남대로 389 폴라리스빌딩2 1층 110호,정자동 15-1,,0317195989,https://place.map.kakao.com/391536113
판교 일식집,101번지남산돈까스 판교파미어스몰점,"돈까스,우동",1.1,24,40,경기 성남시 수정구 창업로 17 지하1층,시흥동 288-2,월~금 11:00 ~ 20:00,,https://place.map.kakao.com/816504626
판교 일식집,도시참치,참치회,4.1,7,21,경기 성남시 분당구 느티로51번길 6 1층 102호,정자동 85-18,영업시간 화~일 16:00 ~ 03:00,01047621171,https://place.map.kakao.com/482016396
판교 일식집,이백장돈가스 분당아름마을점,"돈까스,우동",4.4,5,4,경기 성남시 분당구 판교로 437 숭문상가 1층 101호,야탑동 533-4,매일 11:00 ~ 22:00,0317070290,https://place.map.kakao.com/942482055
판교 일식집,하루,일식집,4.7,7,5,경기 성남시 분당구 백현로150번길 5 1층 103호,정자동 45-4,매일 11:30 ~ 23:00,0317147222,https://place.map.kakao.com/1059580989
판교 일식집,카츠살룬,"돈까스,우동",4.6,10,11,경기 성남시 분당구 느티로69번길 9 1층,정자동 67-13,월~토 15:00 ~ 17:00,,https://place.map.kakao.com/1062513836
판교 일식집,육덮밥,일식,4.8,6,0,경기 성남시 분당구 내정로173번길 11,수내동 29,월~토 11:00 ~ 20:00,07088270348,https://place.map.kakao.com/654182676
판교 일식집,타코비 분당점,일식,4.8,25,35,경기 성남시 분당구 황새울로360번길 12 1층 110호,서현동 248-1,매일 12:00 ~ 23:00,,https://place.map.kakao.com/1417713086
판교 일식집,면식당 분당서현점,일식,5.0,2,20,경기 성남시 분당구 서현로210번길 14 유성트윈프라자2차 2층202호,서현동 248-3,매일 11:00 ~ 23:00,0317021242,https://place.map.kakao.com/1208484761
판교 일식집,석스시,"초밥,롤",5.0,1,0,경기 성남시 분당구 성남대로 393,정자동 7,,,https://place.map.kakao.com/287673939
판교 일식집,바돈바돈가스,"돈까스,우동",3.0,3,9,경기 성남시 수정구 창업로 43,시흥동 340,,0317268887,https://place.map.kakao.com/603578222
판교 일식집,라라멘 수내점,일본식라면,3.8,6,8,경기 성남시 분당구 황새울로258번길 10-9 영성라벤더 1층 102호,수내동 8-4,월~금 15:00 ~ 17:00,0317119530,https://place.map.kakao.com/354845179
판교 일식집,미소야 분당정자파크뷰점,"돈까스,우동",5.0,3,0,경기 성남시 분당구 정자일로 248 1층 110호,정자동 6,,0317182021,https://place.map.kakao.com/27417286
판교 일식집,일식당 소솜,일식,0.0,0,0,경기 성남시 분당구 백현로101번길 16,수내동 19-4,,07041792392,https://place.map.kakao.com/1725448575
판교 일식집,카츠젠,"돈까스,우동",3.6,5,2,경기 성남시 분당구 내정로173번길 11,수내동 29,매일 11:00 ~ 20:20,0317177709,https://place.map.kakao.com/1616348430
판교 일식집,시마스시 롯데백화점분당점,"초밥,롤",3.0,4,9,경기 성남시 분당구 황새울로200번길 45 지하1층,수내동 14,월~목 10:30 ~ 20:00,0317382021,https://place.map.kakao.com/13123333
판교 일식집,시계토끼,"돈까스,우동",3.8,12,101,경기 성남시 분당구 느티로 27 하나프라자 208호,정자동 15-7,월~토 11:00 ~ 20:00,03180226333,https://place.map.kakao.com/282435994
판교 일식집,술마실고양,일식,5.0,3,3,경기 성남시 분당구 서현로210번길 16 유성트윈프라자 1차 302호,서현동 248-4,영업시간 매일 17:00 ~ 02:00,050255510585,https://place.map.kakao.com/1382571555
판교 일식집,호키네유부 판교점,"돈까스,우동",2.6,8,6,경기 성남시 수정구 창업로 18 C1동 1층 116호,시흥동 288-11,매일 10:30 ~ 22:00,0317570320,https://place.map.kakao.com/1518272860
판교 일식집,사보텐 AK분당점,"돈까스,우동",2.0,5,12,경기 성남시 분당구 황새울로360번길 42 7층,서현동 263,매일 10:30 ~ 19:55,03180232777,https://place.map.kakao.com/1911117119
판교 일식집,와라쿠샤샤,일식,0.0,0,0,경기 성남시 분당구 황새울로360번길 42 AK플라자 분당점 지하1층,서현동 263,,,https://place.map.kakao.com/364493004
판교 일식집,고향카츠 판교테크노밸리점,"돈까스,우동",2.9,7,5,"경기 성남시 수정구 창업로 18 파미어스몰 C1동 1층 114,115호",시흥동 296-3,,,https://place.map.kakao.com/825135247
판교 일식집,무다이 분당점,일식집,4.5,2,15,"경기 성남시 분당구 내정로165번길 38 금호상가 지하1층 58,60호",수내동 32,월~토 11:00 ~ 19:30,07077207235,https://place.map.kakao.com/1002250311
판교 일식집,백소정 정자역점,일식,3.8,4,15,경기 성남시 분당구 정자일로 234 태남프라자 101~102호,정자동 8-4,월~금 11:00 ~ 21:00,,https://place.map.kakao.com/1261213524
판교 일식집,히노아지 판교파미어스몰점,일식,,(30),8,경기 성남시 수정구 창업로 17 판교아이스퀘어 B동 201-2호,시흥동 288-2,월~금 15:00 ~ 17:00,0317194161,https://place.map.kakao.com/1150703286
판교 일식집,이자카야엔,일식집,4.0,4,0,경기 성남시 분당구 정자일로 220 1층 119호,정자동 14-1,영업시간 매일 18:00 ~ 02:00,0317151520,https://place.map.kakao.com/11472698
판교 일식집,스시아지 AK플라자 분당점,"초밥,롤",1.0,3,0,경기 성남시 분당구 황새울로360번길 42 7층,서현동 263,,03180232700,https://place.map.kakao.com/1493435057
판교 일식집,하루엔소쿠 성남고등지구점,"돈까스,우동",4.3,7,5,경기 성남시 수정구 청계산로 686 반도아이비밸리 1층 104호,고등동 603,월~토 11:00 ~ 21:00,0317511110,https://place.map.kakao.com/1149178551
판교 일식집,돈까스공방&파스타,"돈까스,우동",5.0,2,0,경기 성남시 분당구 내정로173번길 11,수내동 29,,,https://place.map.kakao.com/421896712
판교 일식집,미카동,일식,5.0,2,5,경기 성남시 분당구 황새울로 337 1층 107호,서현동 260-6,월~토 10:00 ~ 21:00,,https://place.map.kakao.com/234184409
판교 일식집,길동우동 고등점,"돈까스,우동",3.2,13,5,경기 성남시 수정구 청계산로 689 지엠프라자 1층 108호,고등동 593-6,월~토 10:30 ~ 20:30,0317573424,https://place.map.kakao.com/416205051
판교 일식집,왕돈까스,"돈까스,우동",0.0,0,0,경기 성남시 분당구 내정로165번길 38 양지마을아파트 602동상가 2층 217호,수내동 32,,0317123339,https://place.map.kakao.com/15430222
판교 일식집,돼지돼지 수제왕돈가스,"돈까스,우동",5.0,1,0,경기 성남시 분당구 내정로165번길 35,수내동 24,,0317134234,https://place.map.kakao.com/87187609
판교 일식집,깡우동 분당수내역점,"돈까스,우동",0.0,0,0,경기 성남시 분당구 수내로46번길 11 대덕글로리 107호,수내동 7-1,,,https://place.map.kakao.com/1103562318
판교 일식집,조나단돈까스,"돈까스,우동",4.0,4,125,경기 성남시 분당구 내정로173번길 11 주상복합상가 603동 B03호,수내동 29,화~일 11:00 ~ 21:00,,https://place.map.kakao.com/498863879
판교 일식집,카레공방 수내점,일식,4.0,1,17,경기 성남시 분당구 내정로165번길 38 602동 지하1층 29호,수내동 32,월~토 11:30 ~ 19:30,,https://place.map.kakao.com/1337801715
판교 일식집,하즈벤 AK플라자 분당점,일식,2.7,3,3,경기 성남시 분당구 황새울로360번길 42 지하1층,서현동 263,월~목 10:30 ~ 20:00,,https://place.map.kakao.com/1682572884
판교 일식집,나고야,일식집,0.0,0,0,경기 성남시 수정구 대왕판교로 846,시흥동 249-3,,0317219903,https://place.map.kakao.com/1010250930
판교 일식집,유브유부 분당점,"초밥,롤",1.0,1,1,경기 성남시 분당구 황새울로200번길 45 롯데백화점 분당점 지하1충,수내동 14,월~목 10:30 ~ 20:00,0317382002,https://place.map.kakao.com/341818749
판교 일식집,거제도참치,참치회,0.0,0,0,경기 성남시 분당구 판교대장로7길 15-15 103호,대장동 603,영업시간 매일 16:00 ~ 24:00,0317112919,https://place.map.kakao.com/1303513157
판교 일식집,하루엔소쿠 이매점,"돈까스,우동",0.0,0,0,경기 성남시 분당구 양현로 220 상가B동 102호,이매동 100,,,https://place.map.kakao.com/1134964431
판교 일식집,하루엔소쿠 판교점,"돈까스,우동",1.0,6,7,경기 성남시 수정구 창업로 42,시흥동 293,월~금 10:30 ~ 20:00,,https://place.map.kakao.com/1741725573
판교 일식집,다쯔미 AK분당점,일식,3.7,3,0,경기 성남시 분당구 황새울로360번길 42 지하1층,서현동 263,,0317812660,https://place.map.kakao.com/14865357
판교 일식집,하루엔소쿠 분당이매점,"돈까스,우동",0.0,0,0,경기 성남시 분당구 양현로 220 상가B동 102호,이매동 100,,07082113266,https://place.map.kakao.com/776302372
