검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 고깃집,양문 판교점,갈비,5.0,1,61,경기 성남시 분당구 대왕판교로 660 1층,삼평동 670,월~금 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,,https://place.map.kakao.com/647052849
판교 고깃집,판교화로,"육류,고기",0.0,0,7,경기 성남시 분당구 운중로125번길 4-5 1층,운중동 976-4,월~토 16:00 ~ 22:00,,https://place.map.kakao.com/1824692932
판교 고깃집,꼬들집,"육류,고기",1.0,1,0,경기 성남시 분당구 판교역로 231 H스퀘어S동 2층,삼평동 680,,0317893789,https://place.map.kakao.com/1611703204
판교 고깃집,됐소 판교본점,"육류,고기",0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스2 A동 지하1층 B101호,삼평동 682,월~금 11:00 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,0316286092,https://place.map.kakao.com/975084332
판교 고깃집,수작,갈비,3.0,2,214,경기 성남시 분당구 대왕판교로 670 유스페이스2 지하1층 B115호,삼평동 682,월~금 11:00 ~ 21:30,,https://place.map.kakao.com/486385684
판교 고깃집,신사부대찌개&품격삼겹살,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로 660 유스페이스 1A동 205호,삼평동 670,월~금 10:00 ~ 22:00,,https://place.map.kakao.com/1018441290
판교 고깃집,마포갈비집 판교점,갈비,0.0,0,45,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 239호,삼평동 670,월~토 17:00 ~ 22:00,,https://place.map.kakao.com/453657190
판교 고깃집,우리가정육상회 성남판교점,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로 670 유스페이스2 B동 2층 213호,삼평동 682,월~토 11:30 ~ 22:30,,https://place.map.kakao.com/26576055
판교 고깃집,김인성의 토평한우소곱창,"곱창,막창",4.5,2,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,0317242589,https://place.map.kakao.com/1029284399
판교 고깃집,단푸드,"육류,고기",0.0,0,0,경기 성남시 분당구 판교역로 136 힐스테이트판교역 판매시설동 지2층 비 2028호,백현동 540,월~금 09:00 ~ 18:00,07079721525,https://place.map.kakao.com/973418390
판교 고깃집,둥지,닭요리,0.0,0,0,경기 성남시 분당구 판교역로192번길 14-1,삼평동 661,,03180165103,https://place.map.kakao.com/2124802447
판교 고깃집,꿀돼지두루치기,"불고기,두루치기",2.8,12,10,경기 성남시 분당구 판교로255번길 9-22 판교 우림 W-CITY 지하1층,삼평동 618,,,https://place.map.kakao.com/485627049
판교 고깃집,막창막장,"곱창,막창",5.0,2,17,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 234호,삼평동 670,월~금 17:00 ~ 23:00,,https://place.map.kakao.com/1499761586
판교 고깃집,도시하누판교,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,07040771556,https://place.map.kakao.com/1366087516
판교 고깃집,편장군족발 현대백화점판교점,"족발,보쌈",3.0,2,3,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,월~목 10:30 ~ 20:00,03151701013,https://place.map.kakao.com/2080322469
판교 고깃집,신토제주왕족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 판교역로192번길 16 판교타워 202호,삼평동 662,,,https://place.map.kakao.com/19877705
판교 고깃집,프랑킨바베큐치킨 동판교점,"육류,고기",0.0,0,0,경기 성남시 분당구 동판교로52번길 21-4,백현동 589-2,월~목 14:00 ~ 17:30,050720841641,https://place.map.kakao.com/504300964
판교 고깃집,별빛뚝닭 판교본점,닭요리,2.0,2,66,"경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 1층 109,110호",삼평동 678,월~토 11:00 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,0316983303,https://place.map.kakao.com/746101608
판교 고깃집,낭만족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스 2동 107호,삼평동 682,,0318189943,https://place.map.kakao.com/21604047
판교 고깃집,육촌 판교점,"육류,고기",0.0,0,1,경기 성남시 분당구 대왕판교로 660 유스페이스1 1층 120호,삼평동 670,월~토 17:00 ~ 23:30,0316284492,https://place.map.kakao.com/1446587879
판교 고깃집,약선닭한마리,닭요리,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 58 푸르지오월드마크 1104호,삼평동 741,,,https://place.map.kakao.com/20496129
판교 고깃집,38보쌈&족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,07082371087,https://place.map.kakao.com/19513634
판교 고깃집,몽촌닭갈비 현대백화점판교점,닭요리,0.0,0,0,경기 성남시 분당구 판교역로146번길 20 본관 지하1층,백현동 541,,03151701021,https://place.map.kakao.com/738803798
판교 고깃집,일만족발 서판교점,"족발,보쌈",2.3,3,0,경기 성남시 분당구 운중로138번길 36 1층 103호,운중동 930-6,,0317020993,https://place.map.kakao.com/325212157
판교 고깃집,강씨돌판오리,오리,0.0,0,0,경기 성남시 분당구 대왕판교로712번길 22 판교테크노밸리,삼평동 696-1,,,https://place.map.kakao.com/26874338
판교 고깃집,편장군 족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 판교역로146번길 20,백현동 541,,,https://place.map.kakao.com/804694077
판교 고깃집,닭갈비야,닭요리,0.0,0,0,경기 성남시 분당구 판교역로 230 삼환하이팩스 B동 208-2~3호,삼평동 679,,,https://place.map.kakao.com/1372370719
판교 고깃집,양대포 판교점,"곱창,막창",1.0,3,0,경기 성남시 분당구 대왕판교로 660 유스페이스1 1층 117호,삼평동 670,매일 16:00 ~ 24:00,,https://place.map.kakao.com/1483112964
판교 고깃집,고깃집두마리,갈비,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,,https://place.map.kakao.com/26955155
판교 고깃집,어니스트키친 고깃간,"육류,고기",4.5,2,0,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316288892,https://place.map.kakao.com/21303248
판교 고깃집,1등급곱창,"곱창,막창",0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,,https://place.map.kakao.com/26806086
판교 고깃집,족발의나라,"족발,보쌈",0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,,https://place.map.kakao.com/23483655
판교 고깃집,쭈꾸미온반,"육류,고기",0.0,0,0,경기 성남시 분당구 동판교로 52,백현동 600,"월,화,수,금,토 10:30 ~ 21:00",,https://place.map.kakao.com/136459244
판교 고깃집,마약생고기 판교점,"육류,고기",2.5,2,0,경기 성남시 분당구 대왕판교로 660 유스페이스1 205호,삼평동 670,,,https://place.map.kakao.com/26600305
판교 고깃집,미소한우등심,"육류,고기",0.0,0,0,경기 성남시 분당구 대왕판교로 660 1B동 1층,삼평동 670,,,https://place.map.kakao.com/373383174
판교 고깃집,수숯불직화꼬치 판교지점,"육류,고기",0.0,0,0,경기 성남시 분당구 운중로138번길 28-7,운중동 930-1,,,https://place.map.kakao.com/26494021
판교 고깃집,돌판제주흑돼지,"육류,고기",0.0,0,1,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0314287837,https://place.map.kakao.com/27497836
판교 고깃집,나이스투밋,"육류,고기",0.0,0,0,경기 성남시 분당구 판교로255번길 9-22 우림WCITY 2층 227호,삼평동 618,,,https://place.map.kakao.com/1950694288
판교 고깃집,참숯불구이족발,"족발,보쌈",1.0,1,0,경기 성남시 분당구 동판교로 226,삼평동 718,,,https://place.map.kakao.com/26006174
판교 고깃집,다이노소어레그 현대백화점판교점,"육류,고기",0.0,0,0,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,,https://place.map.kakao.com/1500767679
판교 고깃집,돌구이돌판오겹살,"육류,고기",0.0,0,0,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316287837,https://place.map.kakao.com/21307527
판교 고깃집,육백,갈비,0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스몰 지하1층 128-2호,삼평동 682,,,https://place.map.kakao.com/25547703
판교 고깃집,서현궁 백현점,"불고기,두루치기",3.9,18,50,경기 성남시 분당구 판교백현로 63,백현동 500-8,매일 11:30 ~ 22:00,0317081141,https://place.map.kakao.com/467096039
판교 고깃집,하누소 더힐,"육류,고기",2.0,12,2,경기 성남시 분당구 판교백현로 65,백현동 500-9,매일 11:30 ~ 22:00,0317099980,https://place.map.kakao.com/1034251592
판교 고깃집,청계산담백미,"육류,고기",4.3,26,38,경기 성남시 수정구 달래내로 22 1-2층,금토동 272,매일 11:00 ~ 22:00,0317070058,https://place.map.kakao.com/21321602
판교 고깃집,홍박사생고기 판교점,"육류,고기",3.8,17,20,경기 성남시 수정구 달래내로 14,금토동 272-32,매일 11:20 ~ 21:30,0317019700,https://place.map.kakao.com/19721110
판교 고깃집,도월,"육류,고기",4.3,4,3,경기 성남시 수정구 달래내로28번길 6,금토동 272-25,월~토 10:00 ~ 22:00,,https://place.map.kakao.com/1040614995
판교 고깃집,백현삼계탕,삼계탕,1.0,1,0,경기 성남시 분당구 판교백현로 25 1층,백현동 485-1,매일 11:00 ~ 20:30 · 휴게시간 매일 15:00 ~ 17:00,,https://place.map.kakao.com/587519841
판교 고깃집,청계산담백미 가든,"육류,고기",0.0,0,0,경기 성남시 수정구 달래내로28번길 8 1층,금토동 272-26,,,https://place.map.kakao.com/200419363
판교 고깃집,돈우모리,"육류,고기",4.5,4,11,"경기 성남시 수정구 창업로 42 판교 제2테크노밸리 경기 기업성장센터 지하1층 B120, 121호",시흥동 산 53-1,매일 11:00 ~ 23:00,,https://place.map.kakao.com/999926134
판교 고깃집,백경한우 판교본점,"육류,고기",,(30),804,경기 성남시 수정구 창업로 42 경기기업선장센터 지하 1층 B117호,시흥동 293,월~금 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:00,050713840533,https://place.map.kakao.com/1117088718
판교 고깃집,삼산회관 판교파미어스몰점,"육류,고기",4.2,6,101,경기 성남시 수정구 창업로 17 판교제2테크노밸리 파미어스몰 2층,시흥동 288-2,월~토 11:00 ~ 21:00,07048880691,https://place.map.kakao.com/1309159315
판교 고깃집,오투닭갈비&부대찌개 판교아이스퀘어점,닭요리,5.0,4,22,경기 성남시 수정구 창업로 17 판교아이스퀘어 F동 201호,시흥동 288-2,매일 11:00 ~ 22:00,0317558625,https://place.map.kakao.com/1051436796
판교 고깃집,빤닭빤닭 판교점,닭요리,2.3,8,51,경기 성남시 수정구 창업로 18 판교제2테크노밸리 C1동 1층 117호,시흥동 288-11,매일 10:30 ~ 21:00 · 휴게시간 매일 16:00 ~ 17:00,0317519029,https://place.map.kakao.com/1012676056
판교 고깃집,서현실비,"육류,고기",3.8,124,239,경기 성남시 분당구 황새울로311번길 14 106~109호,서현동 274-4,매일 11:30 ~ 23:00,03180160624,https://place.map.kakao.com/20400283
판교 고깃집,정선한우,"육류,고기",3.7,22,40,경기 성남시 분당구 하오개로 357 1층,운중동 349-5,매일 11:00 ~ 21:30,03180178014,https://place.map.kakao.com/11979626
판교 고깃집,육화몽 서현점,삼겹살,3.7,41,249,경기 성남시 분당구 황새울로335번길 5 엔타운빌딩 1층 육화몽 서현점,서현동 261-5,매일 11:30 ~ 23:00 · 휴게시간 월~금 14:30 ~ 16:30,0316961292,https://place.map.kakao.com/1186618064
판교 고깃집,윤밀원,"족발,보쌈",4.2,280,877,경기 성남시 분당구 백현로 154 1층,정자동 46-5,매일 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00,0317148388,https://place.map.kakao.com/27478115
판교 고깃집,능이향기,닭요리,4.3,39,74,경기 성남시 분당구 하오개로 353,운중동 349-2,매일 11:00 ~ 21:30,03180179092,https://place.map.kakao.com/18781575
판교 고깃집,한점의희열 수내돈,"육류,고기",4.6,14,51,경기 성남시 분당구 백현로101번길 12 세인프라자 2층 204호,수내동 19-6,월~토 11:30 ~ 23:00 · 휴게시간 월~금 15:00 ~ 17:00,0317160692,https://place.map.kakao.com/64589305
판교 고깃집,교대이층집 서현점,삼겹살,3.9,28,41,경기 성남시 분당구 분당로53번길 9 에이원프라자 2층 201~203호,서현동 269-6,매일 11:00 ~ 22:30,0317022222,https://place.map.kakao.com/2118186042
판교 고깃집,솔밭 삼겹살선지해장국설렁탕,삼겹살,2.9,30,72,경기 성남시 분당구 황새울로 315,서현동 273-2,매일 00:00 ~ 24:00,0317070715,https://place.map.kakao.com/118179553
판교 고깃집,정글바베큐,"육류,고기",4.1,12,46,경기 성남시 수정구 달래내로207번길 44-3,금토동 63,영업시간 월~목 18:00 ~ 22:00,025044220,https://place.map.kakao.com/842523452
판교 고깃집,달구벌뭉티기,"육류,고기",4.0,31,44,경기 성남시 분당구 황새울로319번길 6 텍스타워 2층,서현동 272-3,매일 11:00 ~ 22:00,0317099257,https://place.map.kakao.com/810188333
판교 고깃집,우대포 분당직영점,"육류,고기",4.4,22,"1,843",경기 성남시 분당구 황새울로335번길 5 앤타운빌딩 1층 106-1호,서현동 261-5,매일 11:30 ~ 22:30 · 휴게시간 매일 14:30 ~ 16:30,050713356139,https://place.map.kakao.com/1453370999
판교 고깃집,제주몬트락 분당수내점,"육류,고기",4.1,27,410,경기 성남시 분당구 황새울로258번길 23 분당수내동그라테아 1층 101호,수내동 6-2,월~금 11:30 ~ 22:30 · 휴게시간 월~금 14:30 ~ 16:30,0317147122,https://place.map.kakao.com/1230256095
판교 고깃집,마루돈가,"육류,고기",4.5,13,143,경기 성남시 분당구 황새울로258번길 10-9 1층,수내동 8-4,월~토 17:00 ~ 23:00,0317153692,https://place.map.kakao.com/27521334
판교 고깃집,개성전통삼계탕 분당본점,삼계탕,3.4,37,30,경기 성남시 분당구 백현로 97 1층,수내동 22-3,매일 11:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:30,0317163454,https://place.map.kakao.com/18553588
판교 고깃집,서현방짜 본점,"곱창,막창",2.9,15,16,경기 성남시 분당구 황새울로 315 1층,서현동 273-2,월~토 11:00 ~ 22:20 · 휴게시간 월~금 15:00 ~ 16:30,0317075992,https://place.map.kakao.com/2092716037
판교 고깃집,미방 정자점,"육류,고기",4.0,92,105,경기 성남시 분당구 느티로 16,정자동 17-1,매일 11:00 ~ 22:00,0317117787,https://place.map.kakao.com/26947426
판교 고깃집,삼다옥1947 수내점,"육류,고기",3.3,17,45,경기 성남시 분당구 황새울로258번길 28 한산이씨좌랑공파종중사옥 1층,수내동 7-4,월~금 11:00 ~ 23:00,0317173123,https://place.map.kakao.com/929249419
판교 고깃집,하누비노 서현점,"육류,고기",4.4,24,82,경기 성남시 분당구 황새울로 314,서현동 271-2,매일 11:30 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:00,0317092192,https://place.map.kakao.com/424184589
판교 고깃집,소통,"곱창,막창",4.2,27,55,경기 성남시 분당구 황새울로311번길 14 리더스빌딩 1층 104호,서현동 274-4,월~토 16:00 ~ 23:00,0317054469,https://place.map.kakao.com/21229193
판교 고깃집,오발탄 분당서현점,"곱창,막창",4.1,32,49,경기 성남시 분당구 서현로180번길 29 2층,서현동 260-2,매일 11:30 ~ 21:50,0317046527,https://place.map.kakao.com/8456139
판교 고깃집,양촌리 분당점,"육류,고기",2.2,18,104,경기 성남시 분당구 황새울로330번길 20 2-3층,서현동 271-4,매일 00:00 ~ 24:00,03180178592,https://place.map.kakao.com/243988484
판교 고깃집,삼김화로구이,"육류,고기",4.6,29,73,"경기 성남시 분당구 느티로 16 젤존타워1 2층 207,208호",정자동 17-1,매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00,0317118592,https://place.map.kakao.com/26486835
판교 고깃집,교대거북곱창,"곱창,막창",3.9,10,18,경기 성남시 분당구 황새울로258번길 32,수내동 7-5,월~토 17:00 ~ 23:00,0317139884,https://place.map.kakao.com/11654340
판교 고깃집,예우,"육류,고기",4.5,25,591,경기 성남시 분당구 수내로 39 2층,수내동 1-1,월~토 11:30 ~ 22:00 · 휴게시간 월~토 14:30 ~ 17:00,0316079220,https://place.map.kakao.com/121753059
판교 고깃집,대현약수터옻닭전문점,닭요리,4.7,6,2,경기 성남시 수정구 사송로77번길 49,사송동 334,매일 10:00 ~ 21:00,0317211558,https://place.map.kakao.com/12643030
판교 고깃집,참착한족발,"족발,보쌈",4.6,51,37,경기 성남시 분당구 황새울로342번길 11 금호리빙스텔 2층 203호,서현동 250-5,매일 16:00 ~ 23:30,0317096669,https://place.map.kakao.com/27218978
판교 고깃집,수원왕갈비소떼마을,갈비,1.9,16,11,경기 성남시 분당구 대왕판교로 287,궁내동 205-20,매일 00:00 ~ 24:00,0317860066,https://place.map.kakao.com/17709319
판교 고깃집,우경한우정육식당,"육류,고기",4.8,175,61,경기 성남시 분당구 성남대로779번길 22,이매동 105-2,매일 11:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:00,0317095222,https://place.map.kakao.com/16100878
판교 고깃집,보조락,"족발,보쌈",,(30),17,경기 성남시 분당구 서현로210번길 10 다두프라자 2층 208호,서현동 248-2,매일 10:00 ~ 22:00,0317097379,https://place.map.kakao.com/16032460
판교 고깃집,굴다리집,삼겹살,4.1,25,31,경기 성남시 분당구 서현로180번길 29 1층,서현동 260-2,화~토 00:00 ~ 24:00,0317072426,https://place.map.kakao.com/1180016152
판교 고깃집,왕창족발,"족발,보쌈",3.6,20,40,"경기 성남시 분당구 수내로46번길 11 대덕글로리빌딩 1층 114,115호",수내동 7-1,월~금 16:00 ~ 24:00,0317153666,https://place.map.kakao.com/24975108
판교 고깃집,청기와타운 서현점,"육류,고기",3.4,12,"1,028",경기 성남시 분당구 황새울로342번길 9 서울문고 2층,서현동 250-3,매일 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,050713499736,https://place.map.kakao.com/863450428
판교 고깃집,영양센타,닭요리,3.6,11,32,경기 성남시 분당구 분당로53번길 9 1층,서현동 269-6,매일 10:30 ~ 22:00,0317079991,https://place.map.kakao.com/21319400
판교 고깃집,정통춘천닭갈비,닭요리,3.6,130,169,경기 성남시 분당구 내정로119번길 15 1층,정자동 42-6,매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,0317182254,https://place.map.kakao.com/10725152
판교 고깃집,수내닭꼬치 수내본점,닭요리,2.5,22,10,경기 성남시 분당구 황새울로258번길 43 수내프라자 1층 110~111호,수내동 6-9,월~토 17:00 ~ 24:00,0317171255,https://place.map.kakao.com/23151862
판교 고깃집,맛있는한우,"육류,고기",3.0,15,26,경기 성남시 수정구 여수대로 9 1층,시흥동 203-1,매일 11:00 ~ 22:00,0317540113,https://place.map.kakao.com/27512563
판교 고깃집,그리던고기 서현점,삼겹살,4.5,6,144,"경기 성남시 분당구 황새울로 325 서현하우비 2층 206호, 207호",서현동 272-1,월~금 11:00 ~ 23:00 · 휴게시간 월~금 14:30 ~ 16:00,0317089222,https://place.map.kakao.com/2054971339
판교 고깃집,해방삼겹,삼겹살,5.0,5,9,경기 성남시 분당구 백현로101번길 13 2층,수내동 20-5,매일 11:30 ~ 22:00,,https://place.map.kakao.com/1798040812
판교 고깃집,종로영풍갈비,갈비,4.1,12,49,경기 성남시 분당구 황새울로258번길 10-9 1층,수내동 8-4,매일 11:00 ~ 23:30,0317138082,https://place.map.kakao.com/516022901
판교 고깃집,옛집,"육류,고기",4.6,11,37,경기 성남시 분당구 판교로 437 1층,야탑동 533-4,매일 16:00 ~ 22:00,0317041026,https://place.map.kakao.com/16562219
판교 고깃집,청년한우투플 본점,"육류,고기",5.0,3,100,경기 성남시 수정구 사송로 48,사송동 산 26,월~금 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,03180239266,https://place.map.kakao.com/1047445147
판교 고깃집,마장동 생고기 서현본점,"육류,고기",4.0,4,257,경기 성남시 분당구 황새울로 325 1층 103~104호,서현동 272-1,매일 11:30 ~ 22:30 · 휴게시간 매일 14:30 ~ 17:00,0317073363,https://place.map.kakao.com/906178301
판교 고깃집,하남돼지집 분당수내점,삼겹살,3.3,18,19,경기 성남시 분당구 황새울로258번길 32 1층,수내동 7-6,매일 16:00 ~ 23:00,0317263930,https://place.map.kakao.com/26829655
판교 고깃집,모꼬지,"육류,고기",3.8,9,26,경기 성남시 분당구 황새울로311번길 14 1층,서현동 274-4,월~목 11:40 ~ 22:00 · 휴게시간 월~목 13:30 ~ 17:00,0317047016,https://place.map.kakao.com/21385306
판교 고깃집,판교집 수내직영점,"육류,고기",4.5,10,378,경기 성남시 분당구 백현로101번길 16 대덕프라자 1층 102호,수내동 19-4,월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,050713436110,https://place.map.kakao.com/1409633430
판교 고깃집,생활한우,"육류,고기",3.1,7,12,경기 성남시 분당구 백현로 97 다운타운상가 2층 206호,수내동 22-3,월~토 11:30 ~ 22:00,,https://place.map.kakao.com/27355079
판교 고깃집,됐소 서현점,"육류,고기",3.2,6,177,경기 성남시 분당구 중앙공원로39번길 49 지엔느빌딩 지하1층 B102호,서현동 88,매일 11:00 ~ 22:00 · 휴게시간 매일 14:30 ~ 16:30,0317055676,https://place.map.kakao.com/26874327
판교 고깃집,마당쇠곱창,"곱창,막창",4.2,14,256,"경기 성남시 분당구 분당로53번길 15 207,208호",서현동 269-3,월~토 11:00 ~ 22:00 · 휴게시간 월~토 14:00 ~ 16:00,0317039979,https://place.map.kakao.com/16549265
판교 고깃집,열문집,"육류,고기",3.5,8,277,경기 성남시 분당구 서현로180번길 19 비전월드 1층 102호,서현동 256,월~토 11:30 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,01091425402,https://place.map.kakao.com/1976672740
판교 고깃집,도아들,삼겹살,4.6,7,240,경기 성남시 분당구 분당로53번길 15 산호트윈스 1층 116~119호,서현동 269-3,월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,0317052024,https://place.map.kakao.com/881355824
판교 고깃집,하남돼지집 분당서현점,삼겹살,4.0,31,24,경기 성남시 분당구 분당로53번길 12 서현나산플라자 1층 105호,서현동 268-5,월~금 17:00 ~ 24:00,0317073930,https://place.map.kakao.com/27108561
판교 고깃집,엉터리숯불구이,갈비,4.6,17,10,경기 성남시 분당구 분당로53번길 15 산호트윈스 2층 202호,서현동 269-3,월~토 10:00 ~ 22:00 · 휴게시간 월~토 15:30 ~ 16:30,0317051366,https://place.map.kakao.com/16099494
판교 고깃집,소갈비살맛소,"육류,고기",4.3,12,13,경기 성남시 분당구 서현로180번길 29 1층,서현동 260-2,매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,0317015849,https://place.map.kakao.com/1825757874
판교 고깃집,수내족발 분당수내역점,"족발,보쌈",4.6,7,12,경기 성남시 분당구 황새울로258번길 10-9 1층,수내동 8-4,월~금 14:00 ~ 23:00,0317129212,https://place.map.kakao.com/1643593372
판교 고깃집,세광양대창 분당수내점,"곱창,막창",4.6,11,124,경기 성남시 분당구 황새울로258번길 32 2층 203~204호,수내동 7-6,월~금 16:00 ~ 24:00,0317145557,https://place.map.kakao.com/497600209
판교 고깃집,새마을식당 분당서현점,"육류,고기",3.0,21,6,경기 성남시 분당구 서현로180번길 13 서현프라자 1층,서현동 254-5,매일 11:30 ~ 01:00,0317032888,https://place.map.kakao.com/27594515
판교 고깃집,삼족,"족발,보쌈",3.7,27,103,경기 성남시 분당구 서현로 204 LG에클라트2 2층 201호,서현동 245-4,매일 15:00 ~ 23:00,0317089333,https://place.map.kakao.com/18618901
판교 고깃집,김청자매운갈비찜 서현점,갈비,4.6,9,176,"경기 성남시 분당구 황새울로330번길 16 천지오피스텔 2층 201, 202호",서현동 270-3,월~금 11:00 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,0317019372,https://place.map.kakao.com/838903903
판교 고깃집,라무진 수내점,"육류,고기",3.9,13,17,경기 성남시 분당구 황새울로258번길 32 1층,수내동 7-5,매일 17:00 ~ 24:00,0317115501,https://place.map.kakao.com/777132258
판교 고깃집,봉추찜닭 분당수내점,닭요리,3.1,8,11,경기 성남시 분당구 백현로101번길 13 월드프라자 201호,수내동 20-5,매일 11:00 ~ 22:00,0317269381,https://place.map.kakao.com/12718212
판교 고깃집,국민한우집,"육류,고기",4.9,9,260,경기 성남시 분당구 하오개로357번길 4,운중동 349,화~일 11:00 ~ 21:30 · 휴게시간 화~일 15:00 ~ 17:00,0317051592,https://place.map.kakao.com/1876202896
판교 고깃집,일미닭갈비파전,닭요리,,(30),10,경기 성남시 분당구 분당로53번길 19 피아자코코빌딩 2층 207호,서현동 269-2,매일 11:00 ~ 23:00,0317091242,https://place.map.kakao.com/14980838
판교 고깃집,명륜진사갈비 성남정자점,갈비,2.7,34,158,경기 성남시 분당구 백현로 148 신흥조합상가 1층 101호,정자동 46-3,매일 12:00 ~ 22:00,0317129592,https://place.map.kakao.com/216399939
판교 고깃집,우정가 수내역점,"육류,고기",5.0,1,298,경기 성남시 분당구 황새울로240번길 10-3 2층,수내동 12-2,매일 11:30 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:00,0317117965,https://place.map.kakao.com/809295113
판교 고깃집,최가네숯불구이,"육류,고기",4.4,42,93,경기 성남시 분당구 황새울로360번길 22,서현동 247-1,화~일 16:00 ~ 23:00,0317096824,https://place.map.kakao.com/20089888
판교 고깃집,산아래염소이야기 판교점,"육류,고기",5.0,3,62,경기 성남시 수정구 여수대로56번길 1,시흥동 21-4,매일 11:00 ~ 22:00,0317588111,https://place.map.kakao.com/1424492030
판교 고깃집,1953연남서서갈비 정자직영점,갈비,3.7,14,147,경기 성남시 분당구 백현로150번길 7 1층,정자동 44-4,월~금 16:00 ~ 22:00,0317191953,https://place.map.kakao.com/852041690
판교 고깃집,방배소곱창,"곱창,막창",4.3,7,150,경기 성남시 분당구 하오개로 366-3,운중동 109-2,매일 11:00 ~ 22:00,0317090400,https://place.map.kakao.com/708806726
판교 고깃집,돈멜,삼겹살,4.1,128,302,경기 성남시 분당구 느티로63번길 6 1층,정자동 66-16,화~금 17:00 ~ 23:00,0317180092,https://place.map.kakao.com/20916775
판교 고깃집,오리랑돼지랑,"육류,고기",4.3,3,11,경기 성남시 분당구 황새울로258번길 28 한도회관빌딩 3층,수내동 7-4,월~토 11:00 ~ 22:00,0317115391,https://place.map.kakao.com/1940600397
판교 고깃집,수내곱창,"곱창,막창",4.9,7,107,경기 성남시 분당구 수내로46번길 11 대덕글로리 110호,수내동 7-2,수 11:20 ~ 22:45 · 휴게시간 월~수 14:00 ~ 17:00,0317179210,https://place.map.kakao.com/1615486909
판교 고깃집,조선부뚜막 서현점,삼겹살,2.2,5,49,"경기 성남시 분당구 황새울로 337 웰빙프라자 1층 101,102호",서현동 260-6,매일 11:00 ~ 23:00 · 휴게시간 매일 15:00 ~ 16:00,,https://place.map.kakao.com/1071310479
판교 고깃집,판교돈 서현점,"육류,고기",3.8,5,19,경기 성남시 분당구 황새울로 325 1층,서현동 272-1,매일 16:00 ~ 00:30,0317061912,https://place.map.kakao.com/2053920013
판교 고깃집,강산,"육류,고기",4.6,10,9,경기 성남시 분당구 판교로 442 1층,이매동 131-6,매일 10:00 ~ 22:00,0317061889,https://place.map.kakao.com/8813621
판교 고깃집,춘천본점닭갈비,닭요리,,(30),54,"경기 성남시 분당구 서현로210번길 14 유성트윈프라자2차 1층 106,116~120호",서현동 248-3,매일 11:00 ~ 22:00 · 휴게시간 월~금 16:00 ~ 17:00,0317049686,https://place.map.kakao.com/17163371
판교 고깃집,일로집,"육류,고기",4.5,14,15,경기 성남시 분당구 느티로 16 젤존타워1차 1층,정자동 17-1,매일 16:00 ~ 02:00,0316081515,https://place.map.kakao.com/884792169
